number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3,73.2933983333333,80.6402284166667,72.1021786717893,79.0817621009474,1.08209953379518,0.612570946001592,32.290805,59.65395,13.4222409972157,15.0291635433258,665.5,689.51,661.467972534242,687.889380098309,1.09254557207714,0.713878587405429,179.4,430.155,73.3544817990012,47.8211030822167,164.666666666667,187.733333333333,162.0876424613,185.80366014312,1.08250840301912,0.630974490221171,70,135.066666666667,29.9481032602883,25.9113016955065,7105.0,7257.4,6994.0384726251,7176.69359752023,1.08251732867695,0.733053355400535,2996.0,4242.26666666667,1293.22104323533,1120.86849065059,46.0666666666667,49.5533333333333,43.8709386099446,48.4729403259987,1.05027641307261,0.730672348537896,34.8,27.8933333333333,14.4169653148258,10.764408431906,14.2633333333333,19.2231666666667,12.3893552420259,18.9212350689177,0.982936177759491,0.60927200521682,15.41,13.9068333333333,6.43842803450932,2.84546392917257,50.6666666666667,47.4833333333333,40.554770180019,36.7726722233312,0.877268911406886,0.68187925962853,77.0,31.1833333333333,34.9698282650757,35.7586780454138,3.66666666666667,3.98333333333333,3.63424118566428,3.98086710009312,1.09005965871078,0.687930576344993,1,2.61666666666667,0.471404520791032,0.12801909579781,5.79
3,73.2933983333333,80.8200585,72.1021786717893,79.303667511798,1.08209953379518,0.648505472443304,32.290805,58.4919,13.4222409972157,14.8316079448246,665.5,686.52,661.467972534242,684.80047744023,1.09254557207714,0.751642364803406,179.4,420.51,73.3544817990012,49.0321894269469,164.666666666667,187.466666666667,162.0876424613,185.459543694665,1.08250840301912,0.661850421180886,70,132.8,29.9481032602883,26.3561926098761,7105.0,7207.46666666667,6994.0384726251,7127.769996927,1.08251732867695,0.771579826462872,2996.0,4143.86666666667,1293.22104323533,1113.28887336376,46.0666666666667,48.9733333333333,43.8709386099446,47.8604154583588,1.05027641307261,0.762792280386531,34.8,27.3866666666667,14.4169653148258,10.8429680233576,14.2633333333333,19.0463333333333,12.3893552420259,18.5886461828386,0.982936177759491,0.620045184929169,15.41,13.8136666666667,6.43842803450932,3.31825102861265,50.6666666666667,46.3,40.554770180019,36.0217789877166,0.877268911406886,0.727936858072031,77.0,29.0333333333333,34.9698282650757,35.1711529523841,3.66666666666667,3.96666666666667,3.63424118566428,3.96182571715095,1.09005965871078,0.72143736349527,1,2.56666666666667,0.471404520791032,0.17950549357115,5.72
3,73.2933983333333,80.9998885833333,72.1021786717893,79.5261955948052,1.08209953379518,0.676104673018009,32.290805,57.32985,13.4222409972157,14.6291747521244,665.5,683.53,661.467972534242,681.725445209443,1.09254557207714,0.781344777600681,179.4,410.865,73.3544817990012,50.0357182420718,164.666666666667,187.2,162.0876424613,185.116064564818,1.08250840301912,0.685728510988712,70,130.533333333333,29.9481032602883,26.7910432794246,7105.0,7157.53333333333,6994.0384726251,7079.17990906669,1.08251732867695,0.802346759618335,2996.0,4045.46666666667,1293.22104323533,1103.39991944092,46.0666666666667,48.3933333333333,43.8709386099446,47.2556307177043,1.05027641307261,0.789097660704171,34.8,26.88,14.4169653148258,10.890115803894,14.2633333333333,18.8695,12.3893552420259,18.261903393314,0.982936177759491,0.627728453114437,15.41,13.7205,6.43842803450932,3.72322101815082,50.6666666666667,45.1166666666667,40.554770180019,35.2862188953631,0.877268911406886,0.769422006704102,77.0,26.8833333333333,34.9698282650757,34.5331201730873,3.66666666666667,3.95,3.63424118566428,3.94287541342726,1.09005965871078,0.747683113348576,1,2.51666666666667,0.471404520791032,0.217944947177034,5.56
3,73.2933983333333,81.1797186666667,72.1021786717893,79.7493480972029,1.08209953379518,0.698010327780557,32.290805,56.1678,13.4222409972157,14.4216585700001,665.5,680.54,661.467972534242,678.664221122095,1.09254557207714,0.805418840625907,179.4,401.22,73.3544817990012,50.8439809613685,164.666666666667,186.933333333333,162.0876424613,184.773221573238,1.08250840301912,0.704758884399201,70,128.266666666667,29.9481032602883,27.2163349642983,7105.0,7107.6,6994.0384726251,7030.92106037927,1.08251732867695,0.82766238513265,2996.0,3947.06666666667,1293.22104323533,1091.13884237219,46.0666666666667,47.8133333333333,43.8709386099446,46.6584882964702,1.05027641307261,0.811248194485895,34.8,26.3733333333333,14.4169653148258,10.9062591610913,14.2633333333333,18.6926666666667,12.3893552420259,17.9409039403108,0.982936177759491,0.633101999180456,15.41,13.6273333333333,6.43842803450932,4.08061509524674,50.6666666666667,43.9333333333333,40.554770180019,34.565678845458,0.877268911406886,0.807877344874077,77.0,24.7333333333333,34.9698282650757,33.8417230977121,3.66666666666667,3.93333333333333,3.63424118566428,3.92401575326966,1.09005965871078,0.768852111932867,1,2.46666666666667,0.471404520791032,0.249443825784929,5.29
3,73.2933983333333,81.35954875,72.1021786717893,79.9731267711275,1.08209953379518,0.715460132289186,32.290805,55.00575,13.4222409972157,14.2088366931772,665.5,677.55,661.467972534242,675.616743174017,1.09254557207714,0.824961696054195,179.4,391.575,73.3544817990012,51.4661782144351,164.666666666667,186.666666666667,162.0876424613,184.431013541768,1.08250840301912,0.719928746432897,70,126.0,29.9481032602883,27.6325090347503,7105.0,7057.66666666667,6994.0384726251,6982.99119280356,1.08251732867695,0.848548675773893,2996.0,3848.66666666667,1293.22104323533,1076.42458578801,46.0666666666667,47.2333333333333,43.8709386099446,46.06889162303,1.05027641307261,0.82994246758514,34.8,25.8666666666667,14.4169653148258,10.8915359594299,14.2633333333333,18.5158333333333,12.3893552420259,17.6255468700653,0.982936177759491,0.636485181170431,15.41,13.5341666666667,6.43842803450932,4.40203638167105,50.6666666666667,42.75,40.554770180019,33.859852130667,0.877268911406886,0.843912295723359,77.0,22.5833333333333,34.9698282650757,33.0936172093653,3.66666666666667,3.91666666666667,3.63424118566428,3.90524630310957,1.09005965871078,0.785929185687685,1,2.41666666666667,0.471404520791032,0.276385399196283,5.1
3,73.2933983333333,81.5393788333333,72.1021786717893,80.1975333736321,1.08209953379518,0.729164590966676,32.290805,53.8437,13.4222409972157,13.9904669943272,665.5,674.56,661.467972534242,672.58294963946,1.09254557207714,0.84056870053706,179.4,381.93,73.3544817990012,51.9090011462367,164.666666666667,186.4,162.0876424613,184.089439294436,1.08250840301912,0.731788803515272,70,123.733333333333,29.9481032602883,28.039971469315,7105.0,7007.73333333333,6994.0384726251,6935.38806367168,1.08251732867695,0.865543487793077,2996.0,3750.26666666667,1293.22104323533,1059.15491260197,46.0666666666667,46.6533333333333,43.8709386099446,45.4867453460777,1.05027641307261,0.845513480183454,34.8,25.36,14.4169653148258,10.8458204955744,14.2633333333333,18.339,12.3893552420259,17.3157330033331,0.982936177759491,0.6380205212315,15.41,13.441,6.43842803450932,4.69487901867556,50.6666666666667,41.5666666666667,40.554770180019,33.1684383065801,0.877268911406886,0.877770664192004,77.0,20.4333333333333,34.9698282650757,32.2848605730646,3.66666666666667,3.9,3.63424118566428,3.88656663145229,1.09005965871078,0.799448479628165,1,2.36666666666667,0.471404520791032,0.3,4.97
3,62.2670333333333,67.3258512437811,61.2050703920003,66.3234692375844,1.08093631979032,0.700971439452307,26.9639,39.0248950248756,11.9078366326083,11.5795620109735,783.966666666667,848.76815920398,775.131146358774,843.814803160396,1.08722758124508,0.709920685013821,288.0,464.614925373134,118.883033085279,91.4841082961452,141.666666666667,129.681592039801,138.683024245544,126.929811122527,1.07857247295791,0.706330740375911,63,76.7860696517413,27.6445694888204,26.5584516244696,6627.66666666667,6350.69651741294,6485.75305729339,6164.67607701458,1.07816327021185,0.694946157817447,3055.0,3881.64179104478,1309.05063139496,1524.85086537329,93.1666666666667,106.645771144279,60.5860024963647,58.1718753641043,0.759792294326202,0.299923412630241,179.3,97.4338308457712,75.7135977806423,89.4733407279635,13.2333333333333,9.65422885572139,11.5170760808524,8.66972189631831,0.979948389529662,0.646432175041799,15.1,6.7636815920398,6.17755794972595,4.25915397286133,57.84,40.0298507462687,15.6886688493807,6.49557748654594,0.707721819289345,0.102547940541674,93.48,39.044776119403,40.9913551861853,39.327864167505,5.0,4.50746268656717,4.7622031559046,4.24996235676737,1.05492016798614,0.672126400588325,3,2.95522388059702,1.4142135623731,1.49998143598819,10.4
3,62.2670333333333,67.3258512437811,61.2050703920003,66.3234692375844,1.08093631979032,0.700971439452307,26.9639,39.0248950248756,11.9078366326083,11.5795620109735,783.966666666667,848.76815920398,775.131146358774,843.814803160396,1.08722758124508,0.709920685013821,288.0,464.614925373134,118.883033085279,91.4841082961452,141.666666666667,129.681592039801,138.683024245544,126.929811122527,1.07857247295791,0.706330740375911,63,76.7860696517413,27.6445694888204,26.5584516244696,6627.66666666667,6350.69651741294,6485.75305729339,6164.67607701458,1.07816327021185,0.694946157817447,3055.0,3881.64179104478,1309.05063139496,1524.85086537329,93.1666666666667,106.645771144279,60.5860024963647,58.1718753641043,0.759792294326202,0.299923412630241,179.3,97.4338308457712,75.7135977806423,89.4733407279635,13.2333333333333,9.65422885572139,11.5170760808524,8.66972189631831,0.979948389529662,0.646432175041799,15.1,6.7636815920398,6.17755794972595,4.25915397286133,57.84,40.0298507462687,15.6886688493807,6.49557748654594,0.707721819289345,0.102547940541674,93.48,39.044776119403,40.9913551861853,39.327864167505,5.0,4.50746268656717,4.7622031559046,4.24996235676737,1.05492016798614,0.672126400588325,3,2.95522388059702,1.4142135623731,1.49998143598819,11.2
3,69.616865,80.4484085833333,68.07998561706,78.8444026438289,1.07552069059753,0.658625840623829,32.5306,57.88133,15.2788653067274,15.2390677069717,718.0,691.405,716.731124863198,689.980188182962,1.09686579031322,0.807102122639188,98.4,402.99,42.1826978748396,45.0643703495344,169.0,187.85,167.095860916158,185.962971399432,1.08697189210171,0.694672872310991,57,129.883333333333,26.1916017074176,25.6754259945186,8106.33333333333,7307.73333333333,8021.81490342827,7226.27762336282,1.08855971805139,0.847084104723151,2397.0,3895.26666666667,1128.07574607776,1126.75229260423,73.7666666666667,52.5483333333333,68.0588101380911,50.4730649616204,1.0196775364627,0.940439536171166,70.9,22.725,29.5718710188509,17.2361972958719,18.1333333333333,19.45,18.0199778188388,19.3175423468753,1.0922355744842,0.715317289090962,4.8,13.14,2.06774165590278,2.2017038856304,71.3333333333333,48.2166666666667,59.373102432431,37.3626174815287,0.958865731572258,0.899512983648636,77.0,23.7833333333333,34.3737626039914,35.7099853760199,3.33333333333333,3.9,3.1748021039364,3.86374531569938,1.05492016798614,0.712992520465582,2,2.56666666666667,0.942809041582063,0.435889894354067,5.92
3,69.616865,80.4404154166667,68.07998561706,78.8336878135582,1.07552069059753,0.692587541535096,32.5306,55.9248833333333,15.2788653067274,15.2504093972731,718.0,690.675,716.731124863198,689.306326726752,1.09686579031322,0.857306668972003,98.4,378.45,42.1826978748396,44.1460856135626,169.0,187.75,167.095860916158,185.839444916186,1.08697189210171,0.731689352958639,57,124.916666666667,26.1916017074176,25.8202924073295,8106.33333333333,7308.0,8021.81490342827,7226.49404703221,1.08855971805139,0.903789593391829,2397.0,3598.33333333333,1128.07574607776,1127.12998363099,73.7666666666667,54.1583333333333,68.0588101380911,51.4143820200418,1.0196775364627,1.00464607114433,70.9,18.9416666666667,29.5718710188509,20.3222972099339,18.1333333333333,19.4833333333333,18.0199778188388,19.3561503727493,1.0922355744842,0.755995161341241,4.8,12.5666666666667,2.06774165590278,2.15941092790501,71.3333333333333,47.9166666666667,59.373102432431,37.2453454501423,0.958865731572258,0.995811541858312,77.0,17.4166666666667,34.3737626039914,35.309248867054,3.33333333333333,3.83333333333333,3.1748021039364,3.77549725072677,1.05492016798614,0.739321330224592,2,2.5,0.942809041582063,0.552770798392567,4.91
3,69.616865,80.4204325,68.07998561706,78.806907108011,1.07552069059753,0.724362489091526,32.5306,51.0337666666667,15.2788653067274,15.278708494425,718.0,688.85,716.731124863198,687.624550952227,1.09686579031322,0.904866522971442,98.4,317.1,42.1826978748396,41.7062645174559,169.0,187.5,167.095860916158,185.530987570078,1.08697189210171,0.766254443171932,57,112.5,26.1916017074176,26.1772802254168,8106.33333333333,7308.66666666667,8021.81490342827,7227.03513456392,1.08855971805139,0.956887367477594,2397.0,2857.33333333333,1128.07574607776,1128.07338216783,73.7666666666667,58.1833333333333,68.0588101380911,53.8451976677835,1.0196775364627,1.02874568635981,70.9,17.5333333333333,29.5718710188509,26.0784979543599,18.1333333333333,19.5666666666667,18.0199778188388,19.4530083584934,1.0922355744842,0.794222046842095,4.8,11.3,2.06774165590278,2.0474916903915,71.3333333333333,47.1666666666667,59.373102432431,36.9537732301576,0.958865731572258,1.09770914930276,77.0,1.5,34.3737626039914,34.2754366209324,3.33333333333333,3.66666666666667,3.1748021039364,3.56359487256136,1.05492016798614,0.759547391474863,2,2.33333333333333,0.942809041582063,0.74535599249993,3.11
